,target,MSTATUS,CAR_TYPE,REVOKED,URBANICITY,CAR_AGE,MVR_PTS,TIF,TRAVTIME,CLM_COUNT,EXPOSURE
5428,0,No,Pickup,Yes,Highly Rural/ Rural,1.0,1,1,30,0,1.0
5429,0,No,SUV,No,Highly Urban/ Urban,19.0,0,4,72,0,1.0
5431,1,No,Minivan,No,Highly Urban/ Urban,14.0,2,4,25,4,1.0
5432,0,Yes,SUV,No,Highly Urban/ Urban,9.0,0,8,32,0,1.0
5433,0,No,SUV,No,Highly Rural/ Rural,1.0,3,11,25,0,0.717
5434,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,1,4,37,0,1.0
5435,1,Yes,Pickup,No,Highly Urban/ Urban,16.0,0,3,23,1,0.627
5436,0,No,Minivan,No,Highly Rural/ Rural,21.0,0,4,27,0,1.0
5437,0,No,Minivan,No,Highly Urban/ Urban,10.0,3,7,24,0,1.0
5438,1,No,Pickup,No,Highly Urban/ Urban,15.0,0,10,37,4,0.054
5439,0,No,SUV,No,Highly Urban/ Urban,12.0,0,4,18,0,1.0
5440,1,Yes,SUV,Yes,Highly Urban/ Urban,11.0,4,6,16,2,1.0
5441,1,No,Pickup,No,Highly Urban/ Urban,1.0,4,4,32,3,1.0
5442,0,No,Minivan,No,Highly Rural/ Rural,20.0,3,13,5,0,0.555
5443,0,Yes,Minivan,Yes,Highly Urban/ Urban,14.0,0,4,14,0,0.057
5444,1,Yes,Minivan,No,Highly Urban/ Urban,1.0,4,1,51,3,1.0
5446,0,No,SUV,Yes,Highly Urban/ Urban,1.0,3,1,62,0,0.735
5447,0,Yes,SUV,No,Highly Rural/ Rural,8.0,3,6,73,0,1.0
5448,0,Yes,SUV,No,Highly Urban/ Urban,16.0,1,6,51,0,1.0
5449,0,No,Panel Truck,No,Highly Urban/ Urban,17.0,2,1,42,0,1.0
5450,0,Yes,SUV,No,Highly Urban/ Urban,7.0,3,4,41,0,1.0
5451,0,Yes,SUV,No,Highly Urban/ Urban,6.0,1,1,29,0,1.0
5453,1,Yes,Sports Car,Yes,Highly Urban/ Urban,1.0,2,4,48,3,0.321
5455,0,Yes,Panel Truck,No,Highly Rural/ Rural,6.0,0,1,5,0,1.0
5456,0,Yes,Minivan,No,Highly Rural/ Rural,1.0,0,4,14,0,0.594
5457,0,Yes,SUV,No,Highly Urban/ Urban,11.0,2,3,21,0,0.783
5458,0,Yes,Minivan,No,Highly Urban/ Urban,9.0,0,4,39,0,1.0
5459,1,No,Pickup,Yes,Highly Urban/ Urban,20.0,0,1,31,3,0.651
5460,0,Yes,Minivan,No,Highly Rural/ Rural,8.0,1,11,18,0,1.0
5461,0,Yes,SUV,No,Highly Urban/ Urban,1.0,3,1,27,0,1.0
5462,0,Yes,Sports Car,No,Highly Rural/ Rural,7.0,0,10,44,0,1.0
5463,0,Yes,Panel Truck,No,Highly Rural/ Rural,1.0,0,10,28,0,1.0
5464,0,No,Minivan,No,Highly Urban/ Urban,1.0,1,11,5,0,1.0
5465,0,Yes,Panel Truck,No,Highly Rural/ Rural,7.0,0,6,42,0,0.759
5466,0,Yes,SUV,No,Highly Urban/ Urban,11.0,2,9,38,0,0.405
5467,0,Yes,Sports Car,No,Highly Urban/ Urban,5.0,0,14,24,0,1.0
5469,0,Yes,Minivan,Yes,Highly Urban/ Urban,10.0,5,9,45,0,1.0
5470,1,Yes,Pickup,No,Highly Urban/ Urban,11.0,2,10,34,3,0.438
5471,1,No,SUV,No,Highly Urban/ Urban,17.0,4,1,22,3,0.033
5472,0,No,SUV,No,Highly Urban/ Urban,12.0,4,1,42,0,1.0
5473,0,No,Panel Truck,No,Highly Urban/ Urban,1.0,7,6,10,0,1.0
5474,0,Yes,Minivan,No,Highly Urban/ Urban,19.0,0,14,47,0,1.0
5475,0,Yes,SUV,No,Highly Urban/ Urban,3.0,0,14,40,0,1.0
5476,0,Yes,Minivan,Yes,Highly Urban/ Urban,9.0,0,10,63,0,1.0
5477,0,No,SUV,No,Highly Urban/ Urban,18.0,0,11,40,0,1.0
5478,0,Yes,SUV,No,Highly Urban/ Urban,13.0,0,1,51,0,1.0
5479,0,Yes,Minivan,No,Highly Urban/ Urban,15.0,1,7,37,0,1.0
5480,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,2,6,20,0,1.0
5481,0,Yes,Van,No,Highly Urban/ Urban,1.0,0,4,33,0,1.0
5482,1,No,Panel Truck,No,Highly Urban/ Urban,9.0,9,1,29,2,1.0
5483,0,Yes,SUV,No,Highly Urban/ Urban,14.0,0,1,19,0,0.258
5484,0,Yes,SUV,No,Highly Urban/ Urban,1.0,5,6,12,0,1.0
5485,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,0,5,43,0,1.0
5486,0,No,Minivan,No,Highly Urban/ Urban,5.0,0,4,45,0,1.0
5487,1,No,Pickup,No,Highly Urban/ Urban,9.0,1,13,43,2,1.0
5488,0,Yes,Van,No,Highly Urban/ Urban,13.0,0,5,11,0,1.0
5489,0,No,SUV,No,Highly Rural/ Rural,1.0,0,3,23,0,0.162
5490,0,Yes,SUV,No,Highly Rural/ Rural,1.0,3,10,79,0,1.0
5491,1,No,Pickup,No,Highly Urban/ Urban,1.0,4,10,39,2,0.252
5492,1,No,Pickup,No,Highly Urban/ Urban,5.0,0,1,31,3,1.0
5494,0,No,Minivan,Yes,Highly Urban/ Urban,7.0,2,4,32,0,1.0
5495,1,No,Sports Car,No,Highly Urban/ Urban,1.0,0,10,40,2,0.474
5496,0,Yes,SUV,No,Highly Rural/ Rural,9.0,0,13,38,0,0.177
5497,0,No,SUV,No,Highly Urban/ Urban,15.0,3,1,30,0,1.0
5498,1,No,Pickup,No,Highly Urban/ Urban,1.0,5,4,5,5,1.0
5499,0,No,Minivan,Yes,Highly Urban/ Urban,10.0,2,1,5,0,1.0
5500,0,No,Minivan,No,Highly Rural/ Rural,13.0,0,7,57,0,1.0
5501,0,Yes,SUV,No,Highly Rural/ Rural,9.0,0,1,42,0,1.0
5502,1,Yes,Minivan,No,Highly Urban/ Urban,1.0,1,1,16,2,1.0
5503,1,No,Van,No,Highly Urban/ Urban,10.0,2,4,40,3,1.0
5504,0,Yes,Minivan,No,Highly Urban/ Urban,13.0,0,1,19,0,1.0
5505,0,No,SUV,No,Highly Rural/ Rural,1.0,0,14,27,0,1.0
5506,0,Yes,Panel Truck,No,Highly Rural/ Rural,1.0,0,4,38,0,1.0
5508,0,Yes,SUV,No,Highly Rural/ Rural,1.0,0,6,38,0,1.0
5509,0,No,SUV,No,Highly Rural/ Rural,1.0,1,4,40,0,1.0
5510,0,Yes,Minivan,No,Highly Urban/ Urban,7.0,2,3,57,0,1.0
5511,1,Yes,Van,No,Highly Urban/ Urban,1.0,1,3,34,4,1.0
5512,0,No,Panel Truck,No,Highly Urban/ Urban,23.0,2,14,61,0,1.0
5513,1,No,Minivan,No,Highly Urban/ Urban,16.0,1,6,15,2,0.294
5514,0,Yes,SUV,No,Highly Rural/ Rural,8.0,4,1,40,0,1.0
5515,0,Yes,Minivan,No,Highly Urban/ Urban,16.0,0,6,12,0,1.0
5516,0,No,Van,No,Highly Urban/ Urban,20.0,3,1,35,0,1.0
5517,0,Yes,SUV,No,Highly Urban/ Urban,7.0,0,1,35,0,0.864
5518,1,Yes,Sports Car,No,Highly Urban/ Urban,13.0,3,4,10,4,0.891
5519,1,Yes,Minivan,No,Highly Urban/ Urban,5.0,4,5,47,5,1.0
5520,0,No,Van,No,Highly Rural/ Rural,1.0,1,4,47,0,1.0
5521,0,Yes,SUV,No,Highly Rural/ Rural,1.0,1,4,24,0,1.0
5522,1,Yes,Van,No,Highly Urban/ Urban,1.0,1,4,23,5,0.312
5523,1,No,Minivan,No,Highly Urban/ Urban,15.0,0,6,17,3,0.792
5524,0,No,Minivan,No,Highly Urban/ Urban,11.0,0,1,5,0,1.0
5525,1,Yes,SUV,No,Highly Urban/ Urban,10.0,3,6,53,2,1.0
5526,0,No,Minivan,No,Highly Rural/ Rural,4.0,0,1,61,0,1.0
5528,0,No,Minivan,No,Highly Urban/ Urban,8.0,3,1,16,0,1.0
5529,0,No,SUV,No,Highly Rural/ Rural,7.0,0,1,22,0,1.0
5530,0,Yes,Minivan,No,Highly Urban/ Urban,7.0,0,6,31,0,1.0
5531,0,Yes,SUV,No,Highly Urban/ Urban,10.0,5,1,30,0,1.0
5532,1,Yes,SUV,No,Highly Urban/ Urban,1.0,0,4,27,4,0.957
5535,0,Yes,SUV,No,Highly Urban/ Urban,1.0,0,1,11,0,1.0
5536,0,No,SUV,No,Highly Rural/ Rural,8.0,1,3,18,0,1.0
5537,0,Yes,Minivan,No,Highly Urban/ Urban,13.0,4,6,28,0,1.0
5538,0,Yes,SUV,No,Highly Urban/ Urban,19.0,1,6,9,0,1.0
5539,0,Yes,SUV,No,Highly Rural/ Rural,10.0,0,1,34,0,1.0
5540,1,Yes,SUV,No,Highly Urban/ Urban,13.0,0,10,36,6,1.0
5541,0,No,Pickup,No,Highly Urban/ Urban,13.0,0,1,21,0,1.0
5542,1,Yes,Panel Truck,No,Highly Urban/ Urban,1.0,0,11,73,5,0.057
5543,0,Yes,Pickup,No,Highly Rural/ Rural,6.0,0,6,20,0,1.0
5544,1,Yes,Pickup,No,Highly Urban/ Urban,1.0,3,1,19,6,0.597
5545,0,Yes,Pickup,No,Highly Rural/ Rural,10.0,2,1,51,0,1.0
5546,0,Yes,Pickup,No,Highly Urban/ Urban,10.0,0,1,31,0,1.0
5547,0,Yes,Sports Car,No,Highly Urban/ Urban,10.0,1,1,23,0,1.0
5548,1,No,Minivan,No,Highly Urban/ Urban,1.0,5,7,35,4,1.0
5549,0,Yes,Van,No,Highly Urban/ Urban,10.0,1,1,23,0,1.0
5550,1,No,SUV,No,Highly Urban/ Urban,7.0,3,6,5,2,1.0
5551,0,No,SUV,No,Highly Urban/ Urban,6.0,4,1,35,0,1.0
5552,0,No,Minivan,No,Highly Urban/ Urban,16.0,0,3,42,0,1.0
5553,0,No,SUV,No,Highly Rural/ Rural,1.0,0,9,20,0,1.0
5554,1,No,SUV,Yes,Highly Urban/ Urban,17.0,6,6,35,4,1.0
5555,0,Yes,SUV,No,Highly Rural/ Rural,15.0,0,1,39,0,0.813
5557,0,No,Pickup,No,Highly Urban/ Urban,10.0,1,1,30,0,1.0
5558,1,Yes,SUV,No,Highly Urban/ Urban,7.0,0,1,46,1,0.279
5559,0,No,Sports Car,No,Highly Urban/ Urban,12.0,2,1,31,0,1.0
5560,0,Yes,Minivan,No,Highly Rural/ Rural,8.0,0,1,5,0,1.0
5561,0,No,Panel Truck,No,Highly Urban/ Urban,8.0,0,10,13,0,1.0
5562,0,Yes,Minivan,No,Highly Urban/ Urban,6.0,0,10,32,0,1.0
5563,0,No,Minivan,No,Highly Urban/ Urban,10.0,0,6,9,0,0.801
5564,1,No,Sports Car,No,Highly Urban/ Urban,1.0,4,6,26,4,0.345
5565,0,Yes,Sports Car,No,Highly Urban/ Urban,5.0,1,1,41,0,1.0
5566,1,Yes,Minivan,Yes,Highly Urban/ Urban,7.0,0,1,44,2,0.924
5567,0,No,SUV,No,Highly Rural/ Rural,12.0,0,1,70,0,1.0
5568,0,No,Pickup,No,Highly Urban/ Urban,13.0,2,1,32,0,1.0
5569,0,Yes,Van,No,Highly Urban/ Urban,18.0,0,3,40,0,1.0
5570,1,Yes,Pickup,No,Highly Urban/ Urban,10.0,3,1,69,3,1.0
5572,1,Yes,Van,No,Highly Urban/ Urban,1.0,8,1,6,2,0.534
5573,1,No,Minivan,No,Highly Rural/ Rural,1.0,3,4,14,4,0.969
5574,0,No,Pickup,No,Highly Urban/ Urban,9.0,2,9,10,0,0.507
5575,0,No,SUV,No,Highly Urban/ Urban,7.0,2,1,22,0,0.744
5576,0,Yes,Pickup,No,Highly Rural/ Rural,6.0,0,4,74,0,1.0
5577,0,Yes,SUV,No,Highly Urban/ Urban,1.0,0,6,31,0,0.3
5578,0,No,Minivan,No,Highly Urban/ Urban,9.0,4,10,45,0,0.381
5579,0,Yes,SUV,No,Highly Urban/ Urban,15.0,1,8,36,0,1.0
5580,0,Yes,SUV,Yes,Highly Rural/ Rural,7.0,0,9,49,0,1.0
5581,1,No,Pickup,No,Highly Urban/ Urban,11.0,5,1,27,2,0.963
5582,0,Yes,Van,No,Highly Urban/ Urban,1.0,3,4,63,0,1.0
5583,0,No,Sports Car,No,Highly Urban/ Urban,21.0,4,10,32,0,1.0
5584,0,No,SUV,No,Highly Rural/ Rural,13.0,1,4,26,0,1.0
5585,1,No,Sports Car,Yes,Highly Urban/ Urban,11.0,0,1,6,3,1.0
5586,0,No,Minivan,Yes,Highly Urban/ Urban,1.0,0,13,26,0,1.0
5587,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,2,9,29,0,1.0
5588,1,No,SUV,Yes,Highly Urban/ Urban,8.0,2,4,55,4,1.0
5589,0,Yes,SUV,No,Highly Urban/ Urban,7.0,3,10,26,0,1.0
5591,0,Yes,Panel Truck,No,Highly Rural/ Rural,3.0,0,6,50,0,1.0
5592,1,Yes,Minivan,No,Highly Urban/ Urban,1.0,5,11,30,2,0.711
5593,1,No,SUV,No,Highly Urban/ Urban,13.0,0,6,39,4,0.861
5594,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,3,11,28,0,1.0
5595,0,Yes,Sports Car,No,Highly Urban/ Urban,9.0,4,6,45,0,1.0
5597,1,Yes,Minivan,Yes,Highly Urban/ Urban,1.0,2,7,21,4,1.0
5598,0,Yes,Minivan,No,Highly Urban/ Urban,11.0,2,6,20,0,1.0
5599,1,Yes,Sports Car,No,Highly Urban/ Urban,9.0,3,13,32,3,1.0
5600,0,Yes,Minivan,No,Highly Urban/ Urban,14.0,0,7,28,0,1.0
5601,1,Yes,Pickup,No,Highly Urban/ Urban,14.0,3,4,37,4,0.564
5602,0,No,SUV,No,Highly Urban/ Urban,17.0,0,1,41,0,1.0
5603,0,No,Minivan,No,Highly Urban/ Urban,16.0,1,10,53,0,0.198
5605,0,No,Pickup,No,Highly Urban/ Urban,1.0,3,3,32,0,1.0
5606,0,No,Minivan,No,Highly Rural/ Rural,9.0,2,3,59,0,1.0
5607,0,No,Minivan,No,Highly Urban/ Urban,8.0,0,6,35,0,1.0
5608,0,Yes,SUV,No,Highly Urban/ Urban,12.0,0,3,48,0,1.0
5609,1,Yes,Pickup,No,Highly Urban/ Urban,6.0,0,7,43,1,0.108
5610,0,Yes,SUV,No,Highly Urban/ Urban,16.0,0,10,5,0,1.0
5611,0,Yes,Van,No,Highly Urban/ Urban,9.0,1,1,42,0,1.0
5613,0,No,Minivan,No,Highly Urban/ Urban,1.0,0,6,23,0,1.0
5615,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,3,10,43,0,1.0
5616,1,Yes,Minivan,No,Highly Urban/ Urban,5.0,3,1,56,4,0.747
5617,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,0,1,49,0,1.0
5618,0,Yes,SUV,No,Highly Urban/ Urban,18.0,3,4,32,0,1.0
5619,0,Yes,Minivan,No,Highly Urban/ Urban,11.0,2,4,27,0,1.0
5620,0,No,Panel Truck,No,Highly Rural/ Rural,17.0,0,4,29,0,1.0
5621,0,Yes,Pickup,No,Highly Urban/ Urban,4.0,1,1,6,0,1.0
5622,0,Yes,Minivan,No,Highly Urban/ Urban,9.0,0,10,22,0,1.0
5623,0,Yes,Minivan,No,Highly Urban/ Urban,13.0,4,1,33,0,0.174
5624,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,0,1,37,0,1.0
5625,0,Yes,SUV,No,Highly Urban/ Urban,12.0,5,1,57,0,0.882
5626,0,No,Minivan,No,Highly Rural/ Rural,20.0,0,10,46,0,1.0
5627,0,No,SUV,No,Highly Urban/ Urban,16.0,4,4,20,0,1.0
5628,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,2,6,32,0,1.0
5629,0,Yes,Sports Car,No,Highly Urban/ Urban,1.0,1,17,21,0,1.0
5630,0,Yes,SUV,No,Highly Urban/ Urban,17.0,3,3,8,0,1.0
5632,0,No,Sports Car,No,Highly Urban/ Urban,14.0,3,1,5,0,1.0
5633,0,Yes,Minivan,No,Highly Urban/ Urban,6.0,0,7,52,0,0.444
5634,0,No,SUV,No,Highly Urban/ Urban,10.0,0,10,23,0,1.0
5635,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,0,1,14,0,1.0
5636,0,No,SUV,No,Highly Urban/ Urban,4.0,0,1,30,0,0.888
5637,0,No,SUV,No,Highly Rural/ Rural,13.0,0,1,27,0,1.0
5638,0,No,Van,No,Highly Rural/ Rural,10.0,0,1,36,0,1.0
5639,0,No,Pickup,Yes,Highly Urban/ Urban,14.0,2,1,54,0,1.0
5640,1,No,Panel Truck,No,Highly Urban/ Urban,1.0,4,7,34,2,0.054
5641,0,Yes,Van,No,Highly Urban/ Urban,14.0,0,6,42,0,0.057
5642,0,No,Pickup,No,Highly Urban/ Urban,7.0,0,1,36,0,1.0
5643,0,No,Sports Car,No,Highly Urban/ Urban,10.0,0,7,9,0,1.0
5644,1,No,SUV,No,Highly Urban/ Urban,1.0,0,10,14,2,0.99
5645,0,No,Panel Truck,No,Highly Urban/ Urban,10.0,0,6,43,0,1.0
5646,1,No,SUV,No,Highly Urban/ Urban,1.0,7,14,18,3,1.0
5647,0,No,SUV,Yes,Highly Rural/ Rural,1.0,1,10,59,0,1.0
5648,0,Yes,Pickup,No,Highly Urban/ Urban,10.0,0,1,27,0,1.0
5649,0,Yes,SUV,Yes,Highly Urban/ Urban,11.0,0,7,22,0,1.0
5650,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,0,13,53,0,1.0
5651,0,Yes,Panel Truck,No,Highly Rural/ Rural,1.0,0,4,21,0,1.0
5652,0,Yes,Van,No,Highly Urban/ Urban,10.0,0,11,35,0,1.0
5653,1,No,Pickup,Yes,Highly Urban/ Urban,19.0,0,4,57,4,1.0
5654,0,No,Minivan,No,Highly Urban/ Urban,9.0,0,1,10,0,1.0
5655,0,No,SUV,No,Highly Rural/ Rural,7.0,1,16,15,0,1.0
5657,0,Yes,Sports Car,No,Highly Rural/ Rural,7.0,0,13,27,0,1.0
5658,0,Yes,Minivan,No,Highly Urban/ Urban,9.0,2,10,67,0,1.0
5659,0,No,Pickup,No,Highly Urban/ Urban,1.0,0,1,31,0,1.0
5660,0,Yes,Pickup,No,Highly Urban/ Urban,2.0,0,1,66,0,1.0
5661,0,No,Van,No,Highly Rural/ Rural,1.0,0,6,51,0,1.0
5662,1,Yes,Sports Car,No,Highly Rural/ Rural,1.0,0,6,23,4,1.0
5663,1,No,Pickup,Yes,Highly Urban/ Urban,5.0,0,9,25,6,1.0
5664,0,Yes,SUV,No,Highly Rural/ Rural,9.0,3,10,79,0,1.0
5665,1,No,SUV,Yes,Highly Urban/ Urban,10.0,2,3,46,3,1.0
5666,0,Yes,Van,No,Highly Urban/ Urban,1.0,3,4,21,0,1.0
5667,1,No,Sports Car,No,Highly Urban/ Urban,1.0,8,10,39,2,1.0
5668,1,No,Minivan,No,Highly Urban/ Urban,1.0,0,11,50,4,0.603
5669,1,Yes,SUV,No,Highly Urban/ Urban,1.0,5,1,48,2,0.018
5670,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,7,10,12,1,1.0
5671,0,Yes,Sports Car,No,Highly Rural/ Rural,1.0,5,3,11,0,1.0
5672,0,Yes,Van,No,Highly Urban/ Urban,1.0,5,4,45,1,1.0
5673,0,Yes,Sports Car,No,Highly Urban/ Urban,11.0,1,4,29,0,1.0
5674,1,Yes,Van,No,Highly Urban/ Urban,18.0,0,6,56,3,1.0
5675,0,Yes,Pickup,No,Highly Urban/ Urban,16.0,0,6,18,0,1.0
5676,0,No,SUV,No,Highly Rural/ Rural,16.0,1,9,24,0,1.0
5677,0,Yes,Pickup,No,Highly Urban/ Urban,12.0,0,10,5,0,1.0
5678,0,Yes,Pickup,No,Highly Rural/ Rural,1.0,3,4,33,0,1.0
5679,0,Yes,SUV,Yes,Highly Urban/ Urban,10.0,4,9,5,0,1.0
5680,0,Yes,Minivan,No,Highly Urban/ Urban,17.0,0,10,26,0,1.0
5681,1,Yes,Minivan,No,Highly Urban/ Urban,8.0,1,1,67,2,1.0
5682,0,Yes,Sports Car,No,Highly Urban/ Urban,1.0,0,1,47,0,1.0
5683,0,Yes,Minivan,No,Highly Urban/ Urban,11.0,2,10,41,0,1.0
5684,0,Yes,SUV,No,Highly Urban/ Urban,15.0,0,1,36,0,1.0
5685,0,No,Minivan,No,Highly Urban/ Urban,10.0,0,3,13,0,1.0
5686,1,No,Sports Car,No,Highly Urban/ Urban,1.0,0,1,38,2,1.0
5687,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,1,6,19,0,1.0
5688,0,Yes,Minivan,No,Highly Urban/ Urban,13.0,0,6,30,0,1.0
5689,1,No,Sports Car,No,Highly Urban/ Urban,5.0,4,3,58,2,1.0
5690,0,Yes,Minivan,No,Highly Urban/ Urban,6.0,1,1,21,0,1.0
5691,0,No,SUV,No,Highly Urban/ Urban,8.0,1,4,48,0,1.0
5692,0,No,Minivan,No,Highly Urban/ Urban,9.0,0,1,31,0,1.0
5693,0,No,Sports Car,No,Highly Urban/ Urban,11.0,3,6,30,0,1.0
5694,0,Yes,Sports Car,No,Highly Urban/ Urban,1.0,4,4,33,0,1.0
5695,0,Yes,Minivan,Yes,Highly Urban/ Urban,1.0,0,3,33,0,0.402
5696,0,Yes,SUV,No,Highly Urban/ Urban,1.0,5,6,18,0,0.279
5697,1,Yes,Minivan,Yes,Highly Urban/ Urban,10.0,0,1,33,3,0.543
5698,1,No,Van,Yes,Highly Urban/ Urban,5.0,1,10,45,5,1.0
5699,0,Yes,Minivan,No,Highly Urban/ Urban,21.0,0,4,54,0,1.0
5700,0,Yes,Sports Car,No,Highly Urban/ Urban,7.0,2,7,7,0,1.0
5701,0,No,Van,No,Highly Rural/ Rural,8.0,1,13,65,0,1.0
5702,0,Yes,SUV,No,Highly Rural/ Rural,11.0,1,10,42,0,0.456
5703,0,No,Minivan,No,Highly Urban/ Urban,9.0,1,10,61,0,1.0
5704,0,No,SUV,No,Highly Urban/ Urban,4.0,1,6,5,1,1.0
5705,1,No,Sports Car,No,Highly Urban/ Urban,4.0,6,1,48,4,1.0
5706,0,No,SUV,No,Highly Urban/ Urban,1.0,0,10,17,0,1.0
5707,1,Yes,SUV,No,Highly Urban/ Urban,18.0,1,9,45,2,0.678
5708,0,Yes,Panel Truck,No,Highly Urban/ Urban,23.0,0,10,5,0,0.831
5709,0,Yes,SUV,No,Highly Urban/ Urban,16.0,0,14,21,0,1.0
5710,0,Yes,SUV,No,Highly Urban/ Urban,8.0,1,17,25,0,1.0
5711,1,Yes,Sports Car,Yes,Highly Urban/ Urban,11.0,5,1,29,2,1.0
5712,0,No,Minivan,No,Highly Urban/ Urban,13.0,0,4,41,0,1.0
5713,1,No,SUV,No,Highly Urban/ Urban,1.0,9,16,52,3,0.936
5714,0,Yes,Sports Car,No,Highly Urban/ Urban,11.0,0,10,31,0,1.0
5715,0,No,Minivan,No,Highly Urban/ Urban,10.0,1,1,50,0,1.0
5716,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,2,10,45,0,1.0
5717,0,No,Pickup,No,Highly Urban/ Urban,8.0,0,1,24,0,0.495
5718,0,Yes,Panel Truck,No,Highly Urban/ Urban,9.0,7,1,29,0,1.0
5719,0,Yes,Pickup,No,Highly Urban/ Urban,12.0,2,11,29,0,1.0
5720,1,Yes,SUV,No,Highly Urban/ Urban,11.0,0,10,24,2,0.507
5721,0,Yes,Van,No,Highly Urban/ Urban,7.0,0,1,56,0,1.0
5722,1,Yes,Panel Truck,No,Highly Urban/ Urban,18.0,0,1,40,2,1.0
5723,0,Yes,Sports Car,No,Highly Rural/ Rural,8.0,2,1,16,0,0.675
5724,1,No,Sports Car,Yes,Highly Urban/ Urban,9.0,1,6,37,3,0.558
5726,0,Yes,Panel Truck,No,Highly Urban/ Urban,9.0,0,10,30,0,0.729
5727,0,Yes,SUV,No,Highly Urban/ Urban,17.0,2,7,37,0,1.0
5728,0,Yes,Pickup,No,Highly Urban/ Urban,3.0,3,1,27,0,1.0
5730,0,Yes,SUV,No,Highly Rural/ Rural,12.0,0,9,24,0,1.0
5731,0,No,Van,No,Highly Urban/ Urban,15.0,6,1,13,0,1.0
5732,1,Yes,Pickup,No,Highly Rural/ Rural,12.0,0,1,30,2,1.0
5733,1,Yes,SUV,No,Highly Rural/ Rural,7.0,0,1,31,4,1.0
5734,0,Yes,Sports Car,No,Highly Rural/ Rural,7.0,0,6,47,0,1.0
5735,0,No,Minivan,No,Highly Urban/ Urban,15.0,1,1,16,0,1.0
5736,0,No,SUV,No,Highly Urban/ Urban,1.0,0,14,23,0,1.0
5737,0,Yes,Minivan,No,Highly Urban/ Urban,7.0,2,13,35,0,1.0
5738,0,Yes,Van,No,Highly Urban/ Urban,1.0,0,1,31,0,1.0
5739,0,Yes,Pickup,No,Highly Rural/ Rural,3.0,0,3,46,0,1.0
5740,0,Yes,Minivan,Yes,Highly Urban/ Urban,1.0,0,10,35,0,0.543
5741,1,No,Sports Car,No,Highly Urban/ Urban,3.0,8,6,15,1,0.468
5742,0,Yes,Van,No,Highly Urban/ Urban,1.0,1,13,35,0,1.0
5743,1,Yes,Pickup,No,Highly Urban/ Urban,1.0,1,4,7,6,0.867
5744,0,No,SUV,No,Highly Urban/ Urban,1.0,0,6,16,0,1.0
5745,0,No,Sports Car,No,Highly Rural/ Rural,11.0,0,1,54,0,0.357
5746,0,No,Minivan,No,Highly Urban/ Urban,15.0,0,1,42,0,0.156
5747,0,Yes,SUV,No,Highly Rural/ Rural,9.0,0,1,47,0,1.0
5748,0,Yes,SUV,No,Highly Urban/ Urban,8.0,6,6,25,0,0.477
5749,0,Yes,SUV,No,Highly Urban/ Urban,7.0,4,1,48,0,0.921
5750,0,No,SUV,No,Highly Urban/ Urban,11.0,0,11,54,0,1.0
5751,0,No,SUV,No,Highly Urban/ Urban,14.0,2,7,51,0,1.0
5752,0,Yes,Pickup,No,Highly Rural/ Rural,14.0,0,10,39,0,0.705
5753,0,Yes,SUV,No,Highly Urban/ Urban,1.0,0,10,56,0,0.378
5754,1,No,Van,No,Highly Urban/ Urban,10.0,0,7,19,3,0.75
5755,0,Yes,Sports Car,No,Highly Urban/ Urban,8.0,2,15,33,0,1.0
5756,0,No,Pickup,No,Highly Urban/ Urban,1.0,5,3,48,0,1.0
5757,0,Yes,Minivan,No,Highly Urban/ Urban,5.0,6,6,55,0,1.0
5758,0,Yes,SUV,No,Highly Rural/ Rural,1.0,0,11,17,0,1.0
5759,1,Yes,Van,No,Highly Urban/ Urban,7.0,1,9,66,2,1.0
5760,0,Yes,Minivan,Yes,Highly Urban/ Urban,1.0,4,4,29,0,1.0
5761,0,Yes,Van,No,Highly Urban/ Urban,1.0,0,4,10,0,1.0
5762,0,No,Pickup,No,Highly Urban/ Urban,13.0,5,7,43,0,0.993
5763,1,Yes,Pickup,No,Highly Urban/ Urban,10.0,4,1,35,4,1.0
5765,0,Yes,Minivan,No,Highly Urban/ Urban,20.0,0,4,39,0,1.0
5766,0,Yes,Pickup,Yes,Highly Urban/ Urban,6.0,5,4,12,0,1.0
5767,0,Yes,Minivan,No,Highly Urban/ Urban,9.0,0,6,34,0,1.0
5768,0,Yes,Pickup,No,Highly Urban/ Urban,15.0,1,4,16,0,1.0
5769,1,No,Sports Car,No,Highly Urban/ Urban,13.0,0,6,54,4,0.444
5771,0,No,Van,No,Highly Urban/ Urban,12.0,0,1,33,0,1.0
5772,0,No,Pickup,No,Highly Urban/ Urban,14.0,1,10,12,0,1.0
